time,od,inducer,replicate,flu,phi,growth_rate,production_rate,gr,pr
0.0,0.1093,0.0,1,21.0,192.13174748398905,0.003313568510790363,-231.94979575531875,0.2710122280603381,29.824779966404435
0.2761111111111111,0.1094,0.0,1,14.0,127.97074954296161,0.09766091981505134,16.552698273737487,0.39384339817676967,13.241491309014817
0.5522222222222222,0.1152,0.0,1,22.0,190.97222222222223,0.2640845070422536,47.157947686116785,0.4230390125139724,0.004425304561062633
0.8283333333333334,0.1262,0.0,1,17.0,134.70681458003168,0.3814298643456206,28.510869667970745,0.445880088777333,-2.8623300804901746
1.1047222222222222,0.1418,0.0,1,24.0,169.25246826516218,0.3752427408157429,-25.733644376250083,0.4610171607926828,-30.649340329707382
1.3808333333333334,0.1556,0.0,1,15.0,96.40102827763496,0.302586728597808,-11.637951099915691,0.5027594875163583,-4.655180439966325
1.6569444444444446,0.1678,0.0,1,23.0,137.0679380214541,0.38095078216617934,21.583613720463294,0.5429390583795859,-21.575798115654404
1.9330555555555555,0.1909,0.0,1,17.0,89.0518596123625,0.442044619735174,-56.91561627491511,0.5062089328058188,9.483645909525222
2.2091666666666665,0.2144,0.0,1,17.0,79.2910447761194,0.4172422595273135,1.6570492904853084e-14,0.45224398263669763,3.3784794241501057
2.4852777777777777,0.2403,0.0,1,17.0,70.74490220557635,0.41047719475418326,7.524493138285855,0.3749131141137063,-1.5056545830920434
2.7616666666666667,0.2689,0.0,1,18.0,66.9393826701376,0.3823159310193525,13.461923883572394,0.29105836207277164,7.256636144371975e-16
3.037777777777778,0.2971,0.0,1,19.0,63.95153147088523,0.31085198501679917,-6.095136961113691,0.2026023525874197,4.876109568890933
3.313888888888889,0.3199,0.0,1,17.0,53.14160675211003,0.23831642559325966,-11.321445396354356,0.15575037774633416,10.18679528768233
3.59,0.3392,0.0,1,17.0,50.117924528301884,0.19219088113587204,10.677271174215091,0.13331944480163888,7.4712977523016235
3.866111111111111,0.3559,0.0,1,19.0,53.38578252318067,0.11702697217302138,15.264387674741894,0.1255378327308812,2.034637552485914
4.142222222222222,0.3622,0.0,1,20.0,55.21811154058531,0.1063948702188717,5.002141444402354,0.13336425647199732,1.999247626375741
4.418611111111111,0.3772,0.0,1,20.0,53.022269353128316,0.13818806794006955,0.0,0.12203656722946377,0.9601618192719341
4.6947222222222225,0.391,0.0,1,20.0,51.15089514066496,0.12041558815810452,0.0,0.11346853499513689,3.7050950202493635
4.970833333333333,0.4032,0.0,1,20.0,49.6031746031746,0.11183170451279094,4.491233112963495,0.10722861547979622,2.693836344618049
5.246944444444445,0.4159,0.0,1,21.0,50.492906948785766,0.10928760831398579,-1.708446106660496e-14,0.09654432891633649,6.093621123948232
5.523055555555556,0.4283,0.0,1,20.0,46.69624095260331,0.10062711078518734,4.228029864923857,0.08546560466660832,3.3814032450606306
5.799166666666666,0.4397,0.0,1,22.0,50.03411416875142,0.09344138189225146,4.128759520570883,0.08523394865146167,1.6468671600484306
6.075555555555556,0.451,0.0,1,21.0,46.56319290465632,0.08145878958588203,8.042552532943601,0.08207114081384104,2.4091332919914326
